title,description,link,likes,author,author_username,timestamp,mentions_in_caption,hashtags,scraped_at,views,shares,comments
Poniman Sutowidjoyo: Masa Nangkap Koruptor Harus Izin Ketua Partai? Negara Macam Apa Itu!,,https://www.tiktok.com/@fofofefefufufafa/video/7540717534169926919,0.0,@fofofefefufufafa,fofofefefufufafa,2025-08-21T02:29:02.387693+00:00,[],[],2025-08-27 02:29:02,,0.0,0.0
dari dulu kita selalu politik dinasti,,https://www.tiktok.com/@for_all16/video/7457368626862050565,353.0,@for_all16,for_all16,2025-01-08T00:00:00+00:00,[],[],2025-08-27 02:28:58,,0.0,0.0
created by malinkundang with malinkundang’s suara asli - hunter_10,created by malinkundang with malinkundang’s suara asli - hunter_10,https://www.tiktok.com/@forensik14/video/7300840120200989957,2187.0,@forensik14,forensik14,2023-11-13T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
created by malinkundang with malinkundang’s suara asli - bantengan-09,created by malinkundang with malinkundang’s suara asli - bantengan-09,https://www.tiktok.com/@forensik14/video/7394525581058051334,0.0,@forensik14,forensik14,2024-07-23T00:00:00+00:00,[],[],2025-08-22 08:46:47,,0.0,0.0
,,https://www.tiktok.com/@forumkeadilantv/video/7509479404800642324,0.0,@,,2025-08-22T09:03:06.223035+00:00,[],[],2025-08-22 09:03:06,,0.0,0.0
,,https://www.tiktok.com/@forumkeadilantv/video/7538654087454166293,0.0,@,,,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@forumkeadilantv/video/7540242048654347540,0.0,@,,,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@forumkeadilantv/video/7540256645570415893,0.0,@,,2025-08-22T09:03:14.616456+00:00,[],[],2025-08-22 09:03:14,,0.0,0.0
,,https://www.tiktok.com/@forumkeadilantv/video/7540562823298993415,0.0,@,,2025-08-20T08:51:15+00:00,[],[],2025-08-20 08:51:15,,0.0,0.0
,,https://www.tiktok.com/@forumkeadilantv/video/7540646126303694088,0.0,@,,2025-08-22T09:03:05.171480+00:00,[],[],2025-08-22 09:03:05,,0.0,0.0
Sobat FTNews ini dia Tugas kpps dari 1 sampai 7 di pemilu 2024.,,https://www.tiktok.com/@ftnews.co.id/video/7322445819372653829,0.0,@ftnews.co.id,ftnews.co.id,2024-01-10T00:00:00+00:00,[],[],2025-08-20 06:50:47,,0.0,0.0
Debat sengit asian value dinasti politik tidak apa-apa 😁😁,,https://www.tiktok.com/@full.politik/video/7524638627654044934,8543.0,@full.politik,full.politik,2025-07-08T00:00:00+00:00,[],[],2025-08-20 06:17:53,,0.0,0.0
,,https://www.tiktok.com/@full.politik/video/7535699273455914246,0.0,@,,2025-08-22T09:03:11.031715+00:00,[],[],2025-08-22 09:03:10,,0.0,0.0
Jokowi's extraordinary politics,,https://www.tiktok.com/@gagadodogado/video/7501902782442556678,0.0,@gagadodogado,gagadodogado,2025-05-08T00:00:00+00:00,[],[],2025-08-27 02:29:06,,0.0,0.0
Anak muda sengaruh itu di pemilu kali ini❗️,,https://www.tiktok.com/@gagasanindonesiabrani/video/7306096528739863814,150.0,@gagasanindonesiabrani,gagasanindonesiabrani,2023-11-27T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@gak_tau0982/video/7536730773135691009,0.0,@,,2025-08-22T09:03:12.070898+00:00,[],[],2025-08-22 09:03:12,,0.0,0.0
"Politik dinasti secara hukum memang tidak dilarang yagesya, tapi tentunya tidak pantas secara etika dan moral. Nih, dikasih paham langsung sama Prof Mahfud MD 👀.",,https://www.tiktok.com/@gen.b_/video/7294449437349285125,91.0,@gen.b_,gen.b_,2023-10-27T00:00:00+00:00,[],[],2025-08-27 02:29:06,,0.0,0.0
JOKOWI : ANAK2 SAYA TIDAK TERTARIK POLITIK..,,https://www.tiktok.com/@genakalsehat/video/7393890306833288453,349.0,@genakalsehat,genakalsehat,2024-07-21T00:00:00+00:00,[],[],2025-08-27 02:28:59,,0.0,0.0
YLBHI : JOKOWI LAYAK BERGELAR KORUPTOR...!!,,https://www.tiktok.com/@genakalsehat/video/7457351557454056709,120.0,@genakalsehat,genakalsehat,2025-01-08T00:00:00+00:00,[],[],2025-08-22 08:46:41,,0.0,0.0
POLITIK DINASTI MENURUT JOKOWI..!! BAGAIMANA MENURUT ANDA?,,https://www.tiktok.com/@genakalsehat/video/7524860002062929157,43.0,@genakalsehat,genakalsehat,2025-07-09T00:00:00+00:00,[],[],2025-08-27 02:29:07,,0.0,0.0
,,https://www.tiktok.com/@genfunofficial/video/7468136373397081361,0.0,@,,2025-08-20T08:51:25+00:00,[],[],2025-08-20 08:51:25,,0.0,0.0
Waduh waduh waduh...,,https://www.tiktok.com/@gerakanpisofficial_/video/7421944588627119366,0.0,@gerakanpisofficial_,gerakanpisofficial_,2024-10-04T00:00:00+00:00,[],[],2025-08-22 08:46:47,,0.0,0.0
,,https://www.tiktok.com/@gero885/video/7521904214109359416,0.0,@,,,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@gero885/video/7532412231456148742,0.0,@,,,[],[],2025-08-22 04:19:48,,0.0,0.0
Prabowo tegaskan aparat pemeritah indonesia bersihken dirimu masing masing....‼️,,https://www.tiktok.com/@geutihsunda88/video/7465739217084124437,0.0,@geutihsunda88,geutihsunda88,2024-01-30T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@ghezaamoreiza/video/7211787537646406938,0.0,@,,2025-08-22T09:03:16.313739+00:00,[],[],2025-08-22 09:03:16,,0.0,0.0
,,https://www.tiktok.com/@gianluigich/video/7540233523236556088,0.0,@,,,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@gianluigich/video/7540515442931076357,0.0,@,,2025-08-20T08:51:18+00:00,[],[],2025-08-20 08:51:18,,0.0,0.0
,,https://www.tiktok.com/@gianluigich/video/7540894794214640952,0.0,@,,2025-08-22T09:03:13.003510+00:00,[],[],2025-08-22 09:03:12,,0.0,0.0
Dapet kabar kalau Wapres Gibran itu politik dinasti! Terus ini penilaian Pak Mahfud MD terkait pendapat tersebut! 😱,,https://www.tiktok.com/@gibranlovers02/video/7522724362542271800,1318.0,@gibranlovers02,gibranlovers02,2024-07-03T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
Yang katanya partai demokrasi & anti dinasti politik 🧐,,https://www.tiktok.com/@gilbertlim8/video/7420450114956692742,0.0,@gilbertlim8,gilbertlim8,2024-09-30T00:00:00+00:00,[],[],2025-08-27 02:29:04,,0.0,0.0
created by edukasi ilmu ekonomi politik with edukasi ilmu ekonomi politik’s suara asli - edukasi ilmu ekonomi perang,created by edukasi ilmu ekonomi politik with edukasi ilmu ekonomi politik’s suara asli - edukasi ilmu ekonomi perang,https://www.tiktok.com/@goen003/video/7390169654292974854,0.0,@,,,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@golput_2024/video/7523444035877489925,0.0,@,,2025-08-22T09:03:13.088671+00:00,[],[],2025-08-22 09:03:13,,0.0,0.0
Ternyata Rocky gerung belajar politik Cina,,https://www.tiktok.com/@gungwy/video/7359570192659238149,340.0,@gungwy,gungwy,2024-04-19T00:00:00+00:00,[],[],2025-08-27 02:29:03,,0.0,0.0
,,https://www.tiktok.com/@h_bejovpn/video/7534203017264991494,0.0,@h_bejovpn,h_bejovpn,2024-08-03T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
Bismillah Banyuwangi lebih baik 😇🤲🏻🔥,,https://www.tiktok.com/@habibul.fitra/video/7408211913429110021,3742.0,@habibul.fitra,habibul.fitra,2024-08-28T00:00:00+00:00,[],[],2025-08-27 02:29:03,,0.0,0.0
"Akun Mata Najwa sampai turun tangan, artinya udah parah banget",,https://www.tiktok.com/@hamdani_tv/video/7405498435643641094,0.0,@hamdani_tv,hamdani_tv,2024-08-21T00:00:00+00:00,[],[],2025-08-27 02:29:07,,0.0,0.0
,,https://www.tiktok.com/@hamzah_kalem/video/7436412398031998264,0.0,@,,,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@hamzahalugada/video/7436412398031998264,0.0,@,,2025-08-22T09:03:10.439612+00:00,[],[],2025-08-22 09:03:10,,0.0,0.0
bersembunyi dan memalak dibalik pemerintahan,,https://www.tiktok.com/@hanyaorangbiasa070295/video/7539338292043599122,28.0,@hanyaorangbiasa070295,hanyaorangbiasa070295,2025-08-19T03:25:45+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
PEMERINTAH,,https://www.tiktok.com/@hanyaorangbiasa070295/video/7539404912048819463,61.0,@hanyaorangbiasa070295,hanyaorangbiasa070295,2025-08-19T03:25:45+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
PAJAK,,https://www.tiktok.com/@hanyaorangbiasa070295/video/7540095516420443400,154.0,@hanyaorangbiasa070295,hanyaorangbiasa070295,2025-08-21T03:25:45+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
"""Anies Menang 57% di CNN Indonesia hari ini 20 02 2024",,https://www.tiktok.com/@hariniterkini/video/7337849540566863109,81.0,@hariniterkini,hariniterkini,2024-02-21T00:00:00+00:00,[],[],2025-08-20 06:50:49,,0.0,0.0
Suara kita menentukan nasib bangsa ingat empat belas 02 duaribu dua empat kira ramai2 ke TPS,,https://www.tiktok.com/@harmen_saputra/video/7335052385775111429,1009.0,@harmen_saputra,harmen_saputra,2024-02-13T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@hasan.alaidrus/video/7354874924412046598,0.0,@hasan.alaidrus,hasan.alaidrus,2024-04-07T00:00:00+00:00,[],[],2025-08-22 08:46:46,,0.0,0.0
Penjelasan Mahfud MD tentang dinasti Politik,,https://www.tiktok.com/@hematology_official.ind/video/7523228932523429175,115.0,@hematology_official.ind,hematology_official.ind,2024-07-04T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
Hitungan suara calon presiden pemilu 20124,,https://www.tiktok.com/@heripal_d/video/7335396439058631942,2647.0,@heripal_d,heripal_d,2024-02-14T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
Inilah hasil kerja keras pemerintah dalam memberantas korupsi di Indonesia,,https://www.tiktok.com/@herryco_baladkdm/video/7529067213907676421,27.0,@herryco_baladkdm,herryco_baladkdm,2024-07-20T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
Apa itu Dinasti? (Tidak ada hubungan ya dengan Dynasty Warrior 😅),,https://www.tiktok.com/@historius_tiktok/video/7121721926078221594,4183.0,@historius_tiktok,historius_tiktok,2022-07-18T00:00:00+00:00,[],[],2025-08-27 02:29:00,,0.0,0.0
Politik kiri berperan dalam mengawasi kekuasaan yang ada untuk memastikan setiap kebijakan dapat diterapkan dengan baik dan sesuai dengan kepentingan masyarakat.,,https://www.tiktok.com/@history.literacy/video/7483720898055326982,2207.0,@history.literacy,history.literacy,2025-03-20T00:00:00+00:00,[],[],2025-08-26 07:41:11,,0.0,0.0
Sufmi Dasco Ahmad (lahir 7 Oktober 1967) adalah seorang pebisnis dan politikus berkebangsaan Indonesia. Dasco adalah Wakil Ketua Dewan Perwakilan Rakyat Republik Indonesia periode 2024-2029.,,https://www.tiktok.com/@historyfans01/video/7526382781639806264,1147.0,@historyfans01,historyfans01,2024-07-13T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
— Oligarki dan Politik Dinasti 🗣️,,https://www.tiktok.com/@hsaldo_/video/7499777361513123078,40.0,@hsaldo_,hsaldo_,2025-05-02T00:00:00+00:00,[],[],2025-08-26 07:41:05,,0.0,0.0
EPIC RAP BATTLES OF PRESIDENCY 2024,,https://www.tiktok.com/@hujanhariini_/video/7334150144465702150,0.0,@hujanhariini_,hujanhariini_,2024-02-11T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
"Wargi Bandung! Yuk simak video Tata cara Pencoblosan di TPS, tonton sampai habis yaaa!🤩🙌🏻✨",,https://www.tiktok.com/@humasbdg/video/7334967086462045446,0.0,@humasbdg,humasbdg,2024-02-13T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@humor.politik3/video/7509083684117482808,0.0,@,,2025-08-22T09:03:11.625998+00:00,[],[],2025-08-22 09:03:11,,0.0,0.0
,,https://www.tiktok.com/@humor.politik3/video/7509747728335916293,0.0,@,,,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@humor.politik3/video/7515761910290205957,0.0,@,,,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@humor.politik3/video/7516780073836350726,0.0,@,,2025-08-22T09:03:11.368946+00:00,[],[],2025-08-22 09:03:11,,0.0,0.0
,,https://www.tiktok.com/@humor_masyarakat/video/7321509776360312069,36.0,@humor_masyarakat,humor_masyarakat,2024-01-08T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
pemilu INDONESIA 2024,,https://www.tiktok.com/@husein_hadroh_amgp/video/7335274391091105029,4.0,@husein_hadroh_amgp,husein_hadroh_amgp,2024-02-14T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
"Wakil Ketua Komisi VII DPR RI sekaligus Keponakan Presiden Prabowo Subianto, Rahayu Saraswati Djojohadikusumo, mengimbau generasi muda Indonesia tidak menggantungkan lowongan pekerjaan dari pemerintah.",,https://www.tiktok.com/@hvinsz/video/7540166838227979528,146.0,@hvinsz,hvinsz,2025-08-20T02:29:02.826406+00:00,[],[],2025-08-27 02:29:02,,0.0,0.0
Nominalnya diluar nalar,,https://www.tiktok.com/@iama.clipper/video/7532859229221162248,0.0,@iama.clipper,iama.clipper,2025-07-30T00:00:00+00:00,[],[],2025-08-20 06:50:54,,0.0,0.0
,,https://www.tiktok.com/@ibelsniper/video/7506661581875383557,0.0,@,,2025-08-22T09:03:08.883578+00:00,[],[],2025-08-22 09:03:08,,0.0,0.0
DPR duri dalam daging didalam pemerintahan saat ini...!!!,,https://www.tiktok.com/@ibelsniper/video/7539876992263507206,5818.0,@ibelsniper,ibelsniper,2025-08-21T03:25:45+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
"kritikan keras ayah dari alm,lucky buat pemerintah indonesia 🇮🇩☠️🔥",,https://www.tiktok.com/@ibnu.solihin4/video/7536369773173607688,0.0,@ibnu.solihin4,ibnu.solihin4,2024-08-09T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@ibnuapan23/video/7541112800878267653,0.0,@,,2025-08-22T09:03:05.681423+00:00,[],[],2025-08-22 09:03:05,,0.0,0.0
kebijakan pemerintah,,https://www.tiktok.com/@ifangoga/video/7533780414830218552,3214.0,@ifangoga,ifangoga,2024-08-02T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
"Iklan Partai PDIP ""Menangkan Rakyat"" [Kampanye Pemilu 2024] (2024)",,https://www.tiktok.com/@ikhsanraditio/video/7326639605749468421,5255.0,@ikhsanraditio,ikhsanraditio,2024-01-22T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@ikhsansiregar19/video/7540902544151760135,0.0,@,,2025-08-22T09:03:16.488450+00:00,[],[],2025-08-22 09:03:16,,0.0,0.0
politik dinasti penghancur demokrasi 🔥,,https://www.tiktok.com/@ilhamahmad6162/video/7388810034731339014,2104.0,@ilhamahmad6162,ilhamahmad6162,2024-07-07T00:00:00+00:00,[],[],2025-08-22 08:46:43,,0.0,0.0
RAY RANGKUTI : 2045 INDONESIA EMAS ATAU INDONESIA CEMAS?,,https://www.tiktok.com/@indigital.news/video/7506570576698313990,0.0,@indigital.news,indigital.news,2025-05-20T00:00:00+00:00,[],[],2025-08-26 07:41:08,,0.0,0.0
Siapa nih yang bikin? 😃,,https://www.tiktok.com/@indo.trending/video/7296752223965531398,0.0,@indo.trending,indo.trending,2023-11-02T00:00:00+00:00,[],[],2025-08-27 02:29:01,,0.0,0.0
,,https://www.tiktok.com/@indojasmerah/video/7516470343863651640,0.0,@,,2025-08-22T09:03:15.890390+00:00,[],[],2025-08-22 09:03:15,,0.0,0.0
created by Indonesia news with Indonesia news’s suara asli - Indonesia news,created by Indonesia news with Indonesia news’s suara asli - Indonesia news,https://www.tiktok.com/@indonesianews20/video/7539758814074064133,0.0,@,,,[],[],2025-08-22 04:19:48,,0.0,0.0
Prof. Jimly Asshiddiqie : Politik DINASTI Sudah Ada Sejak Jaman Dulu,,https://www.tiktok.com/@indonesiapunyacer8/video/7341702334793256198,124.0,@indonesiapunyacer8,indonesiapunyacer8,2024-03-02T00:00:00+00:00,[],[],2025-08-27 02:28:58,,0.0,0.0
"Saatnya tentukan pilihan, ayo coblos dan jangan golput yahh. Ikuti rangkaian informasi seputar PEMILU 2024 di Fokus, catat jamnya yahh!🙌🏻",,https://www.tiktok.com/@indosiarid/video/7333659269792894213,1939.0,@indosiarid,indosiarid,2024-02-10T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
Bersiap untuk pemilihan ulang…,,https://www.tiktok.com/@indosiarid/video/7335755740822457607,669.0,@indosiarid,indosiarid,2024-02-15T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@indra89866/video/7539965418279128327,0.0,@,,,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@indra89866/video/7540075442515086610,0.0,@,,2025-08-22T09:03:05.085784+00:00,[],[],2025-08-22 09:03:05,,0.0,0.0
Pemerintah Indonesia melalui Menteri Perumahan dan Kawasan Permukiman mengumumkan program penyerahan 29.000 unit rumah kepada masyarakat tanpa gaji tetap pada akhir April 2025. Program ini dirancang untuk membantu kelompok.SEGERA DAFTARKAN DIRI ANDA SEBAGAI PENERIMA RUMAH GRATIS LINK PENDAFTARAN DIBIO,,https://www.tiktok.com/@info.rumahgratis/video/7537368674609401106,191.0,@info.rumahgratis,info.rumahgratis,2024-08-11T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
Pemerintah Indonesia melalui Menteri Perumahan dan Kawasan Permukiman mengumumkan program penyerahan 29.000 unit rumah kepada masyarakat tanpa gaji tetap pada akhir April 2025. Program ini dirancang untuk membantu kelompok.SEGERA DAFTARKAN DIRI ANDA SEBAGAI PENERIMA RUMAH GRATIS LINK PENDAFTARAN DIBIO,,https://www.tiktok.com/@info.rumahgratis/video/7538308343165701384,51.0,@info.rumahgratis,info.rumahgratis,2025-08-17T03:25:45+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
Pemerintah Indonesia melalui Menteri Perumahan dan Kawasan Permukiman mengumumkan program penyerahan 29.000 unit rumah kepada masyarakat tanpa gaji tetap pada akhir April 2025. Program ini dirancang untuk membantu kelompok.SEGERA DAFTARKAN DIRI ANDA SEBAGAI PENERIMA RUMAH GRATIS LINK PENDAFTARAN DIBIO,,https://www.tiktok.com/@info.rumahgratis/video/7538308437818608904,62.0,@info.rumahgratis,info.rumahgratis,2025-08-17T03:25:45+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@infobangsa/video/7281637429864533253,0.0,@infobangsa,infobangsa,2023-09-22T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
lagi,,https://www.tiktok.com/@infobimantara/video/7538831938082082104,0.0,@infobimantara,infobimantara,2025-08-18T03:25:45+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@iniajayyy_/video/7515049389426052359,0.0,@,,,[],[],2025-08-22 04:19:48,,0.0,0.0
"Presiden Prabowo Subianto mengungkapkan dalam perekonomian Indonesia, pemerintah menghadapi pemain-pemain yang memiliki agenda tersembunyi. Kelompok ini adalah mereka yang mementingkan kepentingan pribadi dan golongan",,https://www.tiktok.com/@inilahcom/video/7535462532513942802,0.0,@inilahcom,inilahcom,2024-08-06T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
"Presiden Prabowo Subianto menyampaikan kesejahteraan guru dan dosen di Indonesia akan diperkuat. Prabowo mengalokasikan Rp 178,7 triliun untuk gaji guru dan dosen dalam Rancangan Anggaran Pendapatan dan Belanja Negara (RAPBN) tahun 2026.",,https://www.tiktok.com/@inilahcom/video/7538738909568584967,0.0,@inilahcom,inilahcom,2025-08-18T03:25:45+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
"Pengibaran Merah Putih di Laut Sulamadaha, Ternate!",,https://www.tiktok.com/@inilahcom/video/7539490646646902021,0.0,@inilahcom,inilahcom,2025-08-20T03:25:45+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@inilahcom/video/7540249814043200773,0.0,@,,,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@innfo.a1/video/7502786386521509175,0.0,@,,2025-08-22T09:03:06.562084+00:00,[],[],2025-08-22 09:03:06,,0.0,0.0
,,https://www.tiktok.com/@inpormasina/video/7459423766871903495,0.0,@,,2025-08-22T09:03:07.590917+00:00,[],[],2025-08-22 09:03:07,,0.0,0.0
Yok diapalke Bolo,,https://www.tiktok.com/@intancahaya22/video/7327922606122749190,16.0,@intancahaya22,intancahaya22,2024-01-25T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@iputiput965gmail.com/video/7538275172734766344,0.0,@,,2025-08-22T09:03:08.801444+00:00,[],[],2025-08-22 09:03:08,,0.0,0.0
,,https://www.tiktok.com/@iranstrong/video/7539146171416104210,0.0,@,,2025-08-22T09:03:13.928589+00:00,[],[],2025-08-22 09:03:13,,0.0,0.0
kabar aturan pemerintah katanya buat rakyat,,https://www.tiktok.com/@isz.suportyou/video/7533140223937531144,914.0,@isz.suportyou,isz.suportyou,2024-07-31T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
"Indonesia ini pemerintahnya pemerintahan Kreptokrasi (Kleptokrasi adalah bentuk pemerintahan di mana para pemimpin menggunakan kekuasaan politik mereka untuk memperkaya diri sendiri dan kelompok mereka, seringkali melalui tindakan korupsi dan penjarahan kekayaan negara).",,https://www.tiktok.com/@jackypapua1981/video/7522063194576227640,331.0,@jackypapua1981,jackypapua1981,2025-07-01T00:00:00+00:00,[],[],2025-08-27 02:29:04,,0.0,0.0
Sejarah Awal Dinasti Tiongkok | Bagian 1,,https://www.tiktok.com/@jadiginivers/video/7529345383093374213,591.0,@jadiginivers,jadiginivers,2024-07-21T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
pak,,https://www.tiktok.com/@jafar_baidhowi3/video/7336859168466308357,626.0,@jafar_baidhowi3,jafar_baidhowi3,2024-02-18T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@jagungbakar885/video/7533016091111525639,5123.0,@jagungbakar885,jagungbakar885,2024-07-31T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
Semoga Komeng Memberi Warna Baru.,,https://www.tiktok.com/@jakaairlangga_/video/7384082076858862854,17.0,@jakaairlangga_,jakaairlangga_,2024-06-24T00:00:00+00:00,[],[],2025-08-22 04:19:49,,0.0,0.0
,,https://www.tiktok.com/@jalursky.id/video/7540267442250026296,0.0,@,,2025-08-20T06:34:19+00:00,[],[],2025-08-20 06:34:19,,0.0,0.0
,,https://www.tiktok.com/@javasecloth/video/7539704289430686982,0.0,@,,,[],[],2025-08-22 04:19:48,,0.0,0.0
"Kabupaten Sarmi Papua, mencatat sejarah kelam dalam pelaksanaan Pilkada 2024. Sebanyak 7 kasus pelanggaran pemilu berujung pada 9 orang terpidana, menjadikan Sarmi sebagai daerah dengan kasus pidana pemilu terbanyak Se-Indonesia.",,https://www.tiktok.com/@jayatvredaksipapua/video/7533901691310181640,406.0,@jayatvredaksipapua,jayatvredaksipapua,2024-08-02T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@jeff_mahadika/video/7496126183369608454,0.0,@,,2025-08-22T09:03:13.254249+00:00,[],[],2025-08-22 09:03:13,,0.0,0.0
,,https://www.tiktok.com/@jeff_mahadika/video/7514828482573126918,0.0,@,,,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@jeff_mahadika/video/7539538495765859640,0.0,@,,,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@jeff_mahadika/video/7540056735122230533,0.0,@,,,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@jeff_mahadika/video/7540265033972960568,0.0,@,,,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@jeff_mahadika/video/7540432393182645560,0.0,@,,2025-08-20T06:34:20+00:00,[],[],2025-08-20 06:34:20,,0.0,0.0
,,https://www.tiktok.com/@jeff_mahadika/video/7540432512300895493,0.0,@,,2025-08-20T06:34:19+00:00,[],[],2025-08-20 06:34:19,,0.0,0.0
80 th INA,,https://www.tiktok.com/@jeff_mahadika/video/7541176542416702725,28.0,@jeff_mahadika,jeff_mahadika,2025-08-22T09:03:17.480430+00:00,[],[],2025-08-22 09:03:17,,0.0,0.0
,,https://www.tiktok.com/@jendral_jaguar/video/7538857573236215046,4377.0,@jendral_jaguar,jendral_jaguar,2025-08-15T00:00:00+00:00,[],[],2025-08-27 02:29:01,,0.0,0.0
Lebih seram daripada film horor ini mah. Ampun Pakde.,,https://www.tiktok.com/@jenniepufferfish/video/7290780701497068805,0.0,@jenniepufferfish,jenniepufferfish,2023-10-17T00:00:00+00:00,[],[],2025-08-27 02:28:58,,0.0,0.0
,,https://www.tiktok.com/@jeysenh.politik/video/7541178054572330248,0.0,@,,2025-08-22T09:03:12.753983+00:00,[],[],2025-08-22 09:03:12,,0.0,0.0
,,https://www.tiktok.com/@jokowipresidenterbaik/video/7507519770909084936,0.0,@,,,[],[],2025-08-22 04:19:48,,0.0,0.0
DIRGAHAYU REPUBLIK INDONESIA,,https://www.tiktok.com/@jstylefashion/video/7402461100593188102,1250.0,@jstylefashion,jstylefashion,2024-08-13T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
Rocky Gerung kritik DPR,,https://www.tiktok.com/@jurnalistampan/video/7542143872818859282,0.0,@jurnalistampan,jurnalistampan,2025-08-26T07:24:58.889927+00:00,[],[],2025-08-26 07:24:58,0.0,0.0,0.0
"Belajar dari rajanya, sekarang sama jagonya😃 hormat dinasti!",,https://www.tiktok.com/@kabar.genz/video/7428886672605056261,3997.0,@kabar.genz,kabar.genz,2024-10-23T00:00:00+00:00,[],[],2025-08-27 02:29:05,,0.0,0.0
Semangat 45..,,https://www.tiktok.com/@kakangsamagaha/video/7397737620719095045,0.0,@kakangsamagaha,kakangsamagaha,2024-07-31T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@kaltara.a1/video/7540233029365632273,0.0,@,,,[],[],2025-08-22 04:19:48,,0.0,0.0
jarang2 mereka sependapat,,https://www.tiktok.com/@kami_bosan/video/7337741714540580102,8214.0,@kami_bosan,kami_bosan,2024-02-21T00:00:00+00:00,[],[],2025-08-27 02:29:05,,0.0,0.0
created by stop politik dinasti with @story random’s suara asli - suhada,created by stop politik dinasti with @story random’s suara asli - suhada,https://www.tiktok.com/@kami_bosan/video/7343558340401827077,3077.0,@kami_bosan,kami_bosan,2024-03-07T00:00:00+00:00,"['@story', '@story']",[],2025-08-27 02:29:05,,0.0,0.0
